id,station_id,time,PM25_Concentration,PM10_Concentration,NO2_Concentration,CO_Concentration,O3_Concentration,SO2_Concentration
2981720,shunyi_aq,2018-05-01 18:00:00,36.0,73.0,41.0,0.7,32.0,3.0
2981776,shunyi_aq,2018-05-01 19:00:00,31.0,74.0,48.0,0.6,23.0,2.0
2981832,shunyi_aq,2018-05-01 20:00:00,28.0,77.0,30.0,0.5,37.0,3.0
2981888,shunyi_aq,2018-05-01 21:00:00,19.0,23.0,21.0,0.5,43.0,2.0
2981944,shunyi_aq,2018-05-01 22:00:00,12.0,22.0,19.0,0.4,50.0,3.0
0000000,shunyi_aq,2018-05-01 23:00:00,12.5,29.5,17.5,0.4,54.0,3.5
2982020,shunyi_aq,2018-05-02 00:00:00,13.0,37.0,16.0,0.4,58.0,4.0
2982076,shunyi_aq,2018-05-02 01:00:00,16.0,0,16.0,0.4,69.0,3.0
0000000,shunyi_aq,2018-05-02 02:00:00,13.5,7.5,11.5,0.35,86.0,3.0
2982152,shunyi_aq,2018-05-02 03:00:00,11.0,15.0,7.0,0.3,103.0,3.0
2982208,shunyi_aq,2018-05-02 04:00:00,31.0,0,6.0,0.3,110.0,2.0
2982264,shunyi_aq,2018-05-02 05:00:00,20.0,0,6.0,0.3,114.0,3.0
2982320,shunyi_aq,2018-05-02 06:00:00,35.0,0,8.0,0.3,118.0,2.0
2982376,shunyi_aq,2018-05-02 07:00:00,6.0,0,7.0,0.3,121.0,2.0
2982432,shunyi_aq,2018-05-02 08:00:00,9.0,26.0,16.0,0.3,116.0,3.0
2982488,shunyi_aq,2018-05-02 09:00:00,0,0,22.0,0.3,108.0,3.0
2982544,shunyi_aq,2018-05-02 10:00:00,0,0,20.0,0.3,111.0,3.0
2982600,shunyi_aq,2018-05-02 11:00:00,19.0,56.0,23.0,0.3,102.0,3.0
2982656,shunyi_aq,2018-05-02 12:00:00,88.0,0,39.0,0.4,82.0,3.0
2982712,shunyi_aq,2018-05-02 13:00:00,24.0,66.0,25.0,0.4,86.0,3.0
2982768,shunyi_aq,2018-05-02 14:00:00,14.0,52.0,20.0,0.3,84.0,3.0
2982824,shunyi_aq,2018-05-02 15:00:00,18.0,64.0,29.0,0.3,73.0,2.0
2982900,shunyi_aq,2018-05-02 16:00:00,18.0,57.0,25.0,0.3,76.0,2.0
2982935,shunyi_aq,2018-05-02 17:00:00,17.0,61.0,22.0,0.3,74.0,2.0
2982991,shunyi_aq,2018-05-02 18:00:00,18.0,53.0,21.0,0.3,77.0,3.0
2983047,shunyi_aq,2018-05-02 19:00:00,21.0,48.0,33.0,0.3,56.0,3.0
0000000,shunyi_aq,2018-05-02 20:00:00,21.0,40.0,35.0,0.3,54.0,2.5
2983123,shunyi_aq,2018-05-02 21:00:00,21.0,32.0,37.0,0.3,52.0,2.0
2983179,shunyi_aq,2018-05-02 22:00:00,12.0,46.0,44.0,0.3,45.0,2.0
0000000,shunyi_aq,2018-05-02 23:00:00,10.0,46.5,32.0,0.3,56.0,2.5
2983255,shunyi_aq,2018-05-03 00:00:00,8.0,47.0,20.0,0.3,67.0,3.0
0000000,shunyi_aq,2018-05-03 01:00:00,5.5,26.5,14.0,0.3,81.5,3.0
2983331,shunyi_aq,2018-05-03 02:00:00,3.0,6.0,8.0,0.3,96.0,3.0
2983387,shunyi_aq,2018-05-03 03:00:00,5.0,7.0,5.0,0.3,108.0,3.0
2983443,shunyi_aq,2018-05-03 04:00:00,3.0,0,5.0,0.3,115.0,3.0
2983499,shunyi_aq,2018-05-03 05:00:00,12.0,33.0,6.0,0.3,119.0,3.0
2983555,shunyi_aq,2018-05-03 06:00:00,9.0,13.0,6.0,0.3,124.0,3.0
2983611,shunyi_aq,2018-05-03 07:00:00,6.0,23.0,8.0,0.3,127.0,3.0
2983667,shunyi_aq,2018-05-03 08:00:00,15.0,47.0,14.0,0.3,128.0,3.0
2983723,shunyi_aq,2018-05-03 09:00:00,18.0,56.0,22.0,0.3,126.0,4.0
2983779,shunyi_aq,2018-05-03 10:00:00,12.0,88.0,26.0,0.3,125.0,4.0
2983835,shunyi_aq,2018-05-03 11:00:00,25.0,63.0,32.0,0.4,117.0,4.0
2983891,shunyi_aq,2018-05-03 12:00:00,61.0,79.0,38.0,0.4,104.0,3.0
2983947,shunyi_aq,2018-05-03 13:00:00,19.0,63.0,55.0,0.4,78.0,3.0
2984003,shunyi_aq,2018-05-03 14:00:00,27.0,0,80.0,0.5,42.0,4.0
2984059,shunyi_aq,2018-05-03 15:00:00,32.0,139.0,89.0,0.5,25.0,4.0
2984135,shunyi_aq,2018-05-03 16:00:00,33.0,81.0,88.0,0.5,18.0,4.0
2984170,shunyi_aq,2018-05-03 17:00:00,32.0,73.0,84.0,0.5,15.0,4.0
2984226,shunyi_aq,2018-05-03 18:00:00,35.0,82.0,76.0,0.5,14.0,4.0
2984282,shunyi_aq,2018-05-03 19:00:00,32.0,71.0,69.0,0.5,16.0,4.0
2984338,shunyi_aq,2018-05-03 20:00:00,33.0,66.0,65.0,0.5,16.0,4.0
2984394,shunyi_aq,2018-05-03 21:00:00,28.0,55.0,78.0,0.5,3.0,3.0
2984450,shunyi_aq,2018-05-03 22:00:00,30.0,61.0,74.0,0.5,4.0,3.0
2984506,shunyi_aq,2018-05-03 23:00:00,24.0,73.0,60.0,0.5,12.0,4.0
2984562,shunyi_aq,2018-05-04 00:00:00,37.0,88.0,58.0,0.7,28.0,8.0
2984618,shunyi_aq,2018-05-04 01:00:00,51.0,91.0,44.0,0.8,57.0,11.0
2984674,shunyi_aq,2018-05-04 02:00:00,52.0,84.0,37.0,0.7,77.0,12.0
2984730,shunyi_aq,2018-05-04 03:00:00,58.0,87.0,36.0,0.7,97.0,13.0
2984786,shunyi_aq,2018-05-04 04:00:00,70.0,118.0,38.0,0.8,123.0,14.0
2984842,shunyi_aq,2018-05-04 05:00:00,74.0,78.0,32.0,0.8,154.0,14.0
2984898,shunyi_aq,2018-05-04 06:00:00,65.0,114.0,36.0,0.8,160.0,14.0
2984954,shunyi_aq,2018-05-04 07:00:00,80.0,126.0,34.0,0.8,185.0,16.0
2985010,shunyi_aq,2018-05-04 08:00:00,77.0,107.0,27.0,0.8,223.0,17.0
2985066,shunyi_aq,2018-05-04 09:00:00,77.0,170.0,31.0,0.8,222.0,17.0
2985122,shunyi_aq,2018-05-04 10:00:00,69.0,125.0,32.0,0.8,230.0,20.0
2985178,shunyi_aq,2018-05-04 11:00:00,68.0,134.0,41.0,0.8,214.0,20.0
2985234,shunyi_aq,2018-05-04 12:00:00,80.0,137.0,52.0,0.9,188.0,22.0
2985290,shunyi_aq,2018-05-04 13:00:00,80.0,141.0,73.0,0.9,136.0,17.0
2985346,shunyi_aq,2018-05-04 14:00:00,81.0,127.0,74.0,1.0,107.0,14.0
2985402,shunyi_aq,2018-05-04 15:00:00,94.0,159.0,75.0,1.0,94.0,13.0
0000000,shunyi_aq,2018-05-04 16:00:00,96.5,143.5,58.5,1.0,106.0,12.0
2985478,shunyi_aq,2018-05-04 17:00:00,99.0,128.0,42.0,1.0,118.0,11.0
2985534,shunyi_aq,2018-05-04 18:00:00,100.0,113.0,53.0,0.9,92.0,9.0
0000000,shunyi_aq,2018-05-04 19:00:00,97.5,110.0,49.0,0.9,98.0,9.5
2985610,shunyi_aq,2018-05-04 20:00:00,95.0,107.0,45.0,0.9,104.0,10.0
2985666,shunyi_aq,2018-05-04 21:00:00,87.0,115.0,34.0,0.9,130.0,11.0
2985722,shunyi_aq,2018-05-04 22:00:00,82.0,100.0,29.0,0.9,130.0,10.0
2985778,shunyi_aq,2018-05-04 23:00:00,103.0,120.0,26.0,0.9,138.0,11.0
2985834,shunyi_aq,2018-05-05 00:00:00,80.0,157.0,25.0,0.8,125.0,10.0
2987805,shunyi_aq,2018-05-05 01:00:00,80.0,283.0,30.0,0.7,104.0,8.0
2985910,shunyi_aq,2018-05-05 02:00:00,122.0,435.0,22.0,0.6,98.0,5.0
2985966,shunyi_aq,2018-05-05 03:00:00,125.0,568.0,18.0,0.5,94.0,4.0
2986022,shunyi_aq,2018-05-05 04:00:00,130.0,559.0,9.0,0.3,106.0,3.0
2986078,shunyi_aq,2018-05-05 05:00:00,102.0,488.0,9.0,0.3,110.0,3.0
2986134,shunyi_aq,2018-05-05 06:00:00,69.0,348.0,10.0,0.3,107.0,3.0
2986190,shunyi_aq,2018-05-05 07:00:00,71.0,251.0,14.0,0.3,100.0,3.0
2986246,shunyi_aq,2018-05-05 08:00:00,54.0,235.0,16.0,0.3,99.0,3.0
2986302,shunyi_aq,2018-05-05 09:00:00,33.0,151.0,11.0,0.3,111.0,3.0
2986358,shunyi_aq,2018-05-05 10:00:00,33.0,93.0,13.0,0.3,111.0,3.0
2986414,shunyi_aq,2018-05-05 11:00:00,29.0,78.0,14.0,0.4,107.0,3.0
2986470,shunyi_aq,2018-05-05 12:00:00,29.0,97.0,18.0,0.4,97.0,3.0
2986526,shunyi_aq,2018-05-05 13:00:00,35.0,140.0,57.0,0.6,50.0,5.0
2986582,shunyi_aq,2018-05-05 14:00:00,73.0,315.0,45.0,0.8,65.0,12.0
2986638,shunyi_aq,2018-05-05 15:00:00,78.0,375.0,45.0,0.9,62.0,11.0
2986714,shunyi_aq,2018-05-05 16:00:00,90.0,333.0,53.0,0.9,45.0,10.0
2986749,shunyi_aq,2018-05-05 17:00:00,74.0,317.0,65.0,1.0,24.0,7.0
2986805,shunyi_aq,2018-05-05 18:00:00,68.0,284.0,79.0,0.9,6.0,6.0
2986861,shunyi_aq,2018-05-05 19:00:00,55.0,234.0,78.0,0.8,2.0,6.0
2986917,shunyi_aq,2018-05-05 20:00:00,45.0,186.0,75.0,0.7,2.0,5.0
2987806,shunyi_aq,2018-05-05 21:00:00,42.0,184.0,73.0,0.7,2.0,5.0
2986993,shunyi_aq,2018-05-05 22:00:00,35.0,141.0,65.0,0.6,5.0,4.0
2987049,shunyi_aq,2018-05-05 23:00:00,34.0,130.0,41.0,0.6,29.0,5.0
2987105,shunyi_aq,2018-05-06 00:00:00,38.0,134.0,28.0,0.5,46.0,6.0
2987161,shunyi_aq,2018-05-06 01:00:00,49.0,164.0,24.0,0.6,57.0,6.0
2987217,shunyi_aq,2018-05-06 02:00:00,53.0,186.0,25.0,0.6,77.0,7.0
2987273,shunyi_aq,2018-05-06 03:00:00,64.0,253.0,23.0,0.6,107.0,7.0
2987329,shunyi_aq,2018-05-06 04:00:00,66.0,239.0,24.0,0.5,121.0,6.0
2987385,shunyi_aq,2018-05-06 05:00:00,56.0,195.0,26.0,0.5,129.0,6.0
2987441,shunyi_aq,2018-05-06 06:00:00,50.0,181.0,23.0,0.5,139.0,5.0
2987497,shunyi_aq,2018-05-06 07:00:00,48.0,143.0,29.0,0.5,141.0,6.0
2987553,shunyi_aq,2018-05-06 08:00:00,45.0,153.0,25.0,0.5,172.0,5.0
0000000,shunyi_aq,2018-05-06 09:00:00,45.5,186.5,27.0,0.5,172.5,5.0
2987629,shunyi_aq,2018-05-06 10:00:00,46.0,220.0,29.0,0.5,173.0,5.0
2987685,shunyi_aq,2018-05-06 11:00:00,50.0,209.0,32.0,0.6,159.0,7.0
2987741,shunyi_aq,2018-05-06 12:00:00,46.0,179.0,35.0,0.6,134.0,7.0
2987868,shunyi_aq,2018-05-06 13:00:00,47.0,167.0,46.0,0.6,101.0,10.0
2987924,shunyi_aq,2018-05-06 14:00:00,45.0,147.0,49.0,0.7,86.0,11.0
2987980,shunyi_aq,2018-05-06 15:00:00,50.0,156.0,67.0,0.7,53.0,11.0
2988056,shunyi_aq,2018-05-06 16:00:00,49.0,141.0,66.0,0.7,40.0,9.0
2988091,shunyi_aq,2018-05-06 17:00:00,51.0,142.0,86.0,0.8,19.0,8.0
2988147,shunyi_aq,2018-05-06 18:00:00,52.0,178.0,83.0,0.8,14.0,7.0
2988203,shunyi_aq,2018-05-06 19:00:00,49.0,140.0,88.0,0.7,7.0,5.0
0000000,shunyi_aq,2018-05-06 20:00:00,45.5,138.0,80.0,0.65,16.0,5.0
2988279,shunyi_aq,2018-05-06 21:00:00,42.0,136.0,72.0,0.6,25.0,5.0
2988335,shunyi_aq,2018-05-06 22:00:00,41.0,82.0,52.0,0.6,45.0,5.0
2988391,shunyi_aq,2018-05-06 23:00:00,53.0,116.0,38.0,0.6,63.0,5.0
2988447,shunyi_aq,2018-05-07 00:00:00,87.0,123.0,25.0,0.6,83.0,6.0
2988503,shunyi_aq,2018-05-07 01:00:00,124.0,145.0,20.0,0.6,103.0,7.0
0000000,shunyi_aq,2018-05-07 02:00:00,62.0,132.5,20.5,0.6,107.0,7.5
2988579,shunyi_aq,2018-05-07 03:00:00,0,120.0,21.0,0.6,111.0,8.0
2988635,shunyi_aq,2018-05-07 04:00:00,0,155.0,19.0,0.9,141.0,14.0
2988691,shunyi_aq,2018-05-07 05:00:00,0,234.0,37.0,2.2,176.0,36.0
2988747,shunyi_aq,2018-05-07 06:00:00,98.0,229.0,36.0,2.2,185.0,33.0
2988803,shunyi_aq,2018-05-07 07:00:00,73.0,201.0,21.0,1.2,198.0,19.0
2988859,shunyi_aq,2018-05-07 08:00:00,74.0,211.0,25.0,1.1,207.0,16.0
2988915,shunyi_aq,2018-05-07 09:00:00,61.0,128.0,26.0,0.9,194.0,13.0
2988971,shunyi_aq,2018-05-07 10:00:00,45.0,151.0,26.0,0.7,164.0,10.0
2989027,shunyi_aq,2018-05-07 11:00:00,34.0,139.0,34.0,0.7,128.0,8.0
2989083,shunyi_aq,2018-05-07 12:00:00,29.0,122.0,42.0,0.8,95.0,8.0
2989139,shunyi_aq,2018-05-07 13:00:00,0,148.0,44.0,0.8,60.0,6.0
2989195,shunyi_aq,2018-05-07 14:00:00,0,6.0,38.0,0.8,81.0,8.0
2989251,shunyi_aq,2018-05-07 15:00:00,17.0,79.0,48.0,0.8,62.0,7.0
2979479,pingchang_aq,2018-04-30 00:00:00,24.0,51.0,40.0,0.5,37.0,3.0
2979535,pingchang_aq,2018-04-30 01:00:00,22.0,53.0,20.0,0.4,71.0,4.0
2979591,pingchang_aq,2018-04-30 02:00:00,43.0,83.0,18.0,0.5,77.0,5.0
2979647,pingchang_aq,2018-04-30 03:00:00,28.0,89.0,21.0,0.8,79.0,8.0
2979703,pingchang_aq,2018-04-30 04:00:00,47.0,91.0,22.0,0.9,89.0,9.0
2979759,pingchang_aq,2018-04-30 05:00:00,45.0,83.0,18.0,0.8,109.0,6.0
2979815,pingchang_aq,2018-04-30 06:00:00,42.0,95.0,15.0,0.7,118.0,3.0
2979871,pingchang_aq,2018-04-30 07:00:00,47.0,106.0,16.0,0.7,121.0,3.0
2979927,pingchang_aq,2018-04-30 08:00:00,29.0,81.0,16.0,0.6,137.0,4.0
2979983,pingchang_aq,2018-04-30 09:00:00,34.0,66.0,16.0,0.5,136.0,3.0
2980039,pingchang_aq,2018-04-30 10:00:00,32.0,84.0,15.0,0.5,143.0,3.0
0000000,pingchang_aq,2018-04-30 11:00:00,31.5,87.0,22.5,0.5,116.0,3.0
2980115,pingchang_aq,2018-04-30 12:00:00,31.0,90.0,30.0,0.5,89.0,3.0
2980171,pingchang_aq,2018-04-30 13:00:00,34.0,70.0,29.0,0.4,84.0,2.0
2980227,pingchang_aq,2018-04-30 14:00:00,29.0,54.0,23.0,0.4,87.0,2.0
2980283,pingchang_aq,2018-04-30 15:00:00,33.0,82.0,22.0,0.5,67.0,2.0
2980359,pingchang_aq,2018-04-30 16:00:00,40.0,57.0,17.0,0.5,63.0,2.0
2980394,pingchang_aq,2018-04-30 17:00:00,43.0,50.0,15.0,0.5,57.0,2.0
0000000,pingchang_aq,2018-04-30 18:00:00,43.0,48.5,16.0,0.45,52.5,2.0
2980470,pingchang_aq,2018-04-30 19:00:00,43.0,47.0,17.0,0.4,48.0,2.0
2980526,pingchang_aq,2018-04-30 20:00:00,40.0,50.0,34.0,0.4,25.0,2.0
2980582,pingchang_aq,2018-04-30 21:00:00,39.0,62.0,27.0,0.4,34.0,2.0
2980638,pingchang_aq,2018-04-30 22:00:00,79.0,462.0,29.0,0.3,43.0,2.0
2980694,pingchang_aq,2018-04-30 23:00:00,72.0,587.0,24.0,0.3,54.0,2.0
2980750,pingchang_aq,2018-05-01 00:00:00,54.0,454.0,14.0,0.2,69.0,2.0
2980806,pingchang_aq,2018-05-01 01:00:00,54.0,410.0,12.0,0.2,72.0,2.0
2980862,pingchang_aq,2018-05-01 02:00:00,43.0,317.0,11.0,0.2,77.0,2.0
2980918,pingchang_aq,2018-05-01 03:00:00,31.0,208.0,8.0,0.2,82.0,2.0
2980974,pingchang_aq,2018-05-01 04:00:00,45.0,294.0,6.0,0.2,82.0,2.0
2981030,pingchang_aq,2018-05-01 05:00:00,44.0,266.0,4.0,0.1,85.0,2.0
2981086,pingchang_aq,2018-05-01 06:00:00,40.0,272.0,5.0,0.2,85.0,2.0
2981142,pingchang_aq,2018-05-01 07:00:00,11.0,176.0,7.0,0.2,88.0,2.0
2981198,pingchang_aq,2018-05-01 08:00:00,16.0,121.0,13.0,0.2,80.0,2.0
2981254,pingchang_aq,2018-05-01 09:00:00,10.0,67.0,0,0.2,0,2.0
2981310,pingchang_aq,2018-05-01 10:00:00,16.0,158.0,0,0,67.0,2.0
2981366,pingchang_aq,2018-05-01 11:00:00,21.0,109.0,28.0,0.4,63.0,4.0
0000000,pingchang_aq,2018-05-01 12:00:00,19.0,77.0,24.0,0.35,63.5,4.0
2981442,pingchang_aq,2018-05-01 13:00:00,17.0,45.0,20.0,0.3,64.0,4.0
2981498,pingchang_aq,2018-05-01 14:00:00,26.0,136.0,29.0,0.4,51.0,4.0
2981554,pingchang_aq,2018-05-01 15:00:00,29.0,128.0,26.0,0.5,53.0,4.0
2981630,pingchang_aq,2018-05-01 16:00:00,26.0,64.0,39.0,0.4,29.0,4.0
2981665,pingchang_aq,2018-05-01 17:00:00,16.0,58.0,30.0,0.4,31.0,4.0
2981721,pingchang_aq,2018-05-01 18:00:00,23.0,27.0,42.0,0.3,13.0,2.0
2981777,pingchang_aq,2018-05-01 19:00:00,10.0,15.0,41.0,0.2,20.0,2.0
2981833,pingchang_aq,2018-05-01 20:00:00,8.0,0,13.0,0.2,65.0,2.0
2981889,pingchang_aq,2018-05-01 21:00:00,9.0,0,16.0,0.2,62.0,2.0
2981945,pingchang_aq,2018-05-01 22:00:00,11.0,29.0,14.0,0.2,65.0,2.0
0000000,pingchang_aq,2018-05-01 23:00:00,9.5,36.5,15.5,0.25,64.0,2.0
2982021,pingchang_aq,2018-05-02 00:00:00,8.0,44.0,17.0,0.3,63.0,2.0
2982077,pingchang_aq,2018-05-02 01:00:00,10.0,18.0,12.0,0.3,74.0,2.0
0000000,pingchang_aq,2018-05-02 02:00:00,6.5,9.0,9.5,0.25,83.5,2.0
2982153,pingchang_aq,2018-05-02 03:00:00,3.0,0,7.0,0.2,93.0,2.0
2982209,pingchang_aq,2018-05-02 04:00:00,8.0,0,5.0,0.2,100.0,2.0
2982265,pingchang_aq,2018-05-02 05:00:00,3.0,0,5.0,0.2,104.0,2.0
2982321,pingchang_aq,2018-05-02 06:00:00,7.0,64.0,8.0,0.2,104.0,2.0
2982377,pingchang_aq,2018-05-02 07:00:00,3.0,33.0,8.0,0.2,104.0,2.0
2982433,pingchang_aq,2018-05-02 08:00:00,11.0,124.0,13.0,0.2,96.0,2.0
2982489,pingchang_aq,2018-05-02 09:00:00,14.0,95.0,15.0,0.2,93.0,2.0
2982545,pingchang_aq,2018-05-02 10:00:00,10.0,55.0,13.0,0.2,93.0,2.0
2982601,pingchang_aq,2018-05-02 11:00:00,3.0,68.0,14.0,0.2,90.0,2.0
2982657,pingchang_aq,2018-05-02 12:00:00,8.0,82.0,19.0,0.2,85.0,2.0
2982713,pingchang_aq,2018-05-02 13:00:00,4.0,77.0,15.0,0.2,87.0,2.0
2982769,pingchang_aq,2018-05-02 14:00:00,8.0,91.0,15.0,0.2,79.0,2.0
2982825,pingchang_aq,2018-05-02 15:00:00,20.0,73.0,10.0,0.2,82.0,2.0
2982901,pingchang_aq,2018-05-02 16:00:00,3.0,60.0,12.0,0.2,78.0,2.0
2982936,pingchang_aq,2018-05-02 17:00:00,0,58.0,11.0,0.2,78.0,2.0
2982992,pingchang_aq,2018-05-02 18:00:00,31.0,53.0,8.0,0.2,79.0,2.0
2983048,pingchang_aq,2018-05-02 19:00:00,5.0,44.0,12.0,0.2,73.0,2.0
0000000,pingchang_aq,2018-05-02 20:00:00,5.0,42.5,18.5,0.2,64.0,2.0
2983124,pingchang_aq,2018-05-02 21:00:00,5.0,41.0,25.0,0.2,55.0,2.0
2983180,pingchang_aq,2018-05-02 22:00:00,4.0,48.0,30.0,0.2,49.0,2.0
0000000,pingchang_aq,2018-05-02 23:00:00,4.5,46.5,24.0,0.25,55.5,2.0
2983256,pingchang_aq,2018-05-03 00:00:00,5.0,45.0,18.0,0.3,62.0,2.0
0000000,pingchang_aq,2018-05-03 01:00:00,8.5,22.5,13.0,0.3,75.0,2.0
2983332,pingchang_aq,2018-05-03 02:00:00,12.0,0,8.0,0.3,88.0,2.0
2983388,pingchang_aq,2018-05-03 03:00:00,3.0,11.0,6.0,0.2,98.0,2.0
2983444,pingchang_aq,2018-05-03 04:00:00,3.0,26.0,9.0,0.2,97.0,2.0
2983500,pingchang_aq,2018-05-03 05:00:00,9.0,0,10.0,0.2,102.0,2.0
2983556,pingchang_aq,2018-05-03 06:00:00,6.0,46.0,10.0,0.2,108.0,2.0
2983612,pingchang_aq,2018-05-03 07:00:00,4.0,18.0,11.0,0.2,113.0,2.0
2983668,pingchang_aq,2018-05-03 08:00:00,4.0,43.0,15.0,0.2,115.0,2.0
2983724,pingchang_aq,2018-05-03 09:00:00,10.0,99.0,16.0,0.2,119.0,2.0
2983780,pingchang_aq,2018-05-03 10:00:00,23.0,117.0,19.0,0.3,119.0,2.0
2983836,pingchang_aq,2018-05-03 11:00:00,19.0,102.0,24.0,0.3,107.0,2.0
2983892,pingchang_aq,2018-05-03 12:00:00,18.0,84.0,28.0,0.3,101.0,2.0
2983948,pingchang_aq,2018-05-03 13:00:00,25.0,83.0,33.0,0.4,84.0,2.0
2984004,pingchang_aq,2018-05-03 14:00:00,20.0,65.0,30.0,0.4,82.0,2.0
2984060,pingchang_aq,2018-05-03 15:00:00,16.0,67.0,20.0,0.3,83.0,2.0
2984136,pingchang_aq,2018-05-03 16:00:00,16.0,72.0,32.0,0.3,66.0,2.0
2984171,pingchang_aq,2018-05-03 17:00:00,13.0,51.0,19.0,0.3,77.0,2.0
2984227,pingchang_aq,2018-05-03 18:00:00,24.0,61.0,46.0,0.3,40.0,2.0
2984283,pingchang_aq,2018-05-03 19:00:00,17.0,55.0,39.0,0.3,47.0,2.0
2984339,pingchang_aq,2018-05-03 20:00:00,14.0,64.0,59.0,0.3,5.0,2.0
2984395,pingchang_aq,2018-05-03 21:00:00,24.0,82.0,59.0,0.4,2.0,4.0
2984451,pingchang_aq,2018-05-03 22:00:00,16.0,51.0,71.0,0.3,4.0,2.0
2984507,pingchang_aq,2018-05-03 23:00:00,24.0,59.0,40.0,0.3,34.0,2.0
2984563,pingchang_aq,2018-05-04 00:00:00,25.0,83.0,57.0,0.4,24.0,2.0
2984619,pingchang_aq,2018-05-04 01:00:00,36.0,104.0,57.0,0.4,33.0,3.0
2984675,pingchang_aq,2018-05-04 02:00:00,42.0,98.0,38.0,0.4,64.0,3.0
2984731,pingchang_aq,2018-05-04 03:00:00,43.0,98.0,28.0,0.4,91.0,3.0
2984787,pingchang_aq,2018-05-04 04:00:00,46.0,99.0,24.0,0.4,115.0,5.0
2984843,pingchang_aq,2018-05-04 05:00:00,55.0,68.0,24.0,0.4,134.0,5.0
2984899,pingchang_aq,2018-05-04 06:00:00,59.0,0,23.0,0.4,151.0,5.0
2984955,pingchang_aq,2018-05-04 07:00:00,0,7.0,40.0,0.4,150.0,6.0
2985011,pingchang_aq,2018-05-04 08:00:00,62.0,171.0,56.0,0.8,145.0,6.0
2985067,pingchang_aq,2018-05-04 09:00:00,75.0,157.0,58.0,0.9,152.0,8.0
2985123,pingchang_aq,2018-05-04 10:00:00,66.0,135.0,32.0,0.7,210.0,10.0
2985179,pingchang_aq,2018-05-04 11:00:00,67.0,161.0,34.0,0.6,192.0,11.0
2985235,pingchang_aq,2018-05-04 12:00:00,71.0,149.0,31.0,0.6,177.0,11.0
2985291,pingchang_aq,2018-05-04 13:00:00,81.0,146.0,37.0,0.6,150.0,10.0
2985347,pingchang_aq,2018-05-04 14:00:00,85.0,180.0,35.0,0.7,145.0,10.0
2985403,pingchang_aq,2018-05-04 15:00:00,82.0,133.0,27.0,0.6,143.0,10.0
0000000,pingchang_aq,2018-05-04 16:00:00,79.5,136.5,63.0,0.6,98.5,8.5
2985479,pingchang_aq,2018-05-04 17:00:00,77.0,140.0,99.0,0.6,54.0,7.0
2985535,pingchang_aq,2018-05-04 18:00:00,82.0,111.0,44.0,0.6,103.0,6.0
0000000,pingchang_aq,2018-05-04 19:00:00,77.5,108.5,64.5,0.6,78.5,5.5
2985611,pingchang_aq,2018-05-04 20:00:00,73.0,106.0,85.0,0.6,54.0,5.0
2985667,pingchang_aq,2018-05-04 21:00:00,74.0,92.0,37.0,0.6,92.0,5.0
2985723,pingchang_aq,2018-05-04 22:00:00,63.0,110.0,35.0,0.4,72.0,3.0
2985779,pingchang_aq,2018-05-04 23:00:00,65.0,0,24.0,0.2,70.0,2.0
2985835,pingchang_aq,2018-05-05 00:00:00,76.0,513.0,21.0,0.2,71.0,2.0
2987799,pingchang_aq,2018-05-05 01:00:00,64.0,502.0,15.0,0.2,79.0,2.0
2985911,pingchang_aq,2018-05-05 02:00:00,59.0,430.0,9.0,0.2,83.0,2.0
2985967,pingchang_aq,2018-05-05 03:00:00,56.0,362.0,15.0,0.3,75.0,2.0
2986023,pingchang_aq,2018-05-05 04:00:00,64.0,390.0,25.0,0.3,67.0,2.0
2986079,pingchang_aq,2018-05-05 05:00:00,84.0,467.0,17.0,0.3,79.0,2.0
2986135,pingchang_aq,2018-05-05 06:00:00,72.0,496.0,22.0,0.3,77.0,2.0
2986191,pingchang_aq,2018-05-05 07:00:00,69.0,470.0,20.0,0.2,85.0,2.0
2986247,pingchang_aq,2018-05-05 08:00:00,35.0,164.0,9.0,0.2,96.0,2.0
2986303,pingchang_aq,2018-05-05 09:00:00,54.0,146.0,11.0,0.2,89.0,2.0
2986359,pingchang_aq,2018-05-05 10:00:00,51.0,163.0,11.0,0.2,89.0,2.0
2986415,pingchang_aq,2018-05-05 11:00:00,46.0,150.0,16.0,0.2,82.0,2.0
2986471,pingchang_aq,2018-05-05 12:00:00,46.0,150.0,17.0,0.3,77.0,2.0
2986527,pingchang_aq,2018-05-05 13:00:00,40.0,175.0,28.0,0.4,51.0,2.0
2986583,pingchang_aq,2018-05-05 14:00:00,39.0,111.0,29.0,0.4,47.0,2.0
2986639,pingchang_aq,2018-05-05 15:00:00,25.0,69.0,9.0,0.2,63.0,2.0
2986715,pingchang_aq,2018-05-05 16:00:00,23.0,92.0,14.0,0.2,56.0,2.0
2986750,pingchang_aq,2018-05-05 17:00:00,33.0,141.0,15.0,0.3,56.0,2.0
2986806,pingchang_aq,2018-05-05 18:00:00,34.0,159.0,14.0,0.3,56.0,2.0
2986862,pingchang_aq,2018-05-05 19:00:00,40.0,195.0,27.0,0.4,45.0,2.0
2986918,pingchang_aq,2018-05-05 20:00:00,43.0,199.0,38.0,0.4,26.0,2.0
2987800,pingchang_aq,2018-05-05 21:00:00,43.0,211.0,50.0,0.4,14.0,2.0
2986994,pingchang_aq,2018-05-05 22:00:00,52.0,206.0,46.0,0.5,15.0,2.0
