id,station_id,time,PM25_Concentration,PM10_Concentration,NO2_Concentration,CO_Concentration,O3_Concentration,SO2_Concentration
2980062,HV1,2018-04-30 10:00:00,8.4,9.9,7.0,0,0,0
2980082,HV1,2018-04-30 11:00:00,3.3,7.2,9.1,0,0,0
2980138,HV1,2018-04-30 12:00:00,8.3,13.8,10.1,0,0,0
2980194,HV1,2018-04-30 13:00:00,4.8,9.3,8.9,0,0,0
2980250,HV1,2018-04-30 14:00:00,6.3,10.4,13.8,0,0,0
2980306,HV1,2018-04-30 15:00:00,4.4,9.8,10.0,0,0,0
2980326,HV1,2018-04-30 16:00:00,6.6,12.7,8.9,0,0,0
2980417,HV1,2018-04-30 17:00:00,1.3,8.7,15.1,0,0,0
2980437,HV1,2018-04-30 18:00:00,9.5,15.0,18.4,0,0,0
2980493,HV1,2018-04-30 19:00:00,8.0,14.3,12.8,0,0,0
2980549,HV1,2018-04-30 20:00:00,12.1,19.7,39.2,0,0,0
2980605,HV1,2018-04-30 21:00:00,9.9,17.7,50.4,0,0,0
2980661,HV1,2018-04-30 22:00:00,8.0,14.4,56.1,0,0,0
2980717,HV1,2018-04-30 23:00:00,5.7,14.1,67.2,0,0,0
2980773,HV1,2018-05-01 00:00:00,11.3,17.3,53.1,0,0,0
2980829,HV1,2018-05-01 01:00:00,8.0,12.9,32.7,0,0,0
2980885,HV1,2018-05-01 02:00:00,3.9,9.0,37.5,0,0,0
2980941,HV1,2018-05-01 03:00:00,6.4,10.9,42.2,0,0,0
2980997,HV1,2018-05-01 04:00:00,12.7,18.9,53.6,0,0,0
2981053,HV1,2018-05-01 05:00:00,8.9,16.2,66.1,0,0,0
2981109,HV1,2018-05-01 06:00:00,10.2,20.3,63.3,0,0,0
2981165,HV1,2018-05-01 07:00:00,14.6,27.7,59.4,0,0,0
2981221,HV1,2018-05-01 08:00:00,7.7,18.0,51.2,0,0,0
2981277,HV1,2018-05-01 09:00:00,9.2,15.1,34.3,0,0,0
2981333,HV1,2018-05-01 10:00:00,7.4,14.8,27.6,0,0,0
2981389,HV1,2018-05-01 11:00:00,3.8,11.7,25.9,0,0,0
2981409,HV1,2018-05-01 12:00:00,5.8,12.8,28.7,0,0,0
2981465,HV1,2018-05-01 13:00:00,10.0,16.0,24.3,0,0,0
2981521,HV1,2018-05-01 14:00:00,6.4,15.4,27.4,0,0,0
2981577,HV1,2018-05-01 15:00:00,7.0,16.2,28.2,0,0,0
2981597,HV1,2018-05-01 16:00:00,6.6,15.4,27.7,0,0,0
2981688,HV1,2018-05-01 17:00:00,11.2,17.7,24.2,0,0,0
2981744,HV1,2018-05-01 18:00:00,6.3,11.7,22.8,0,0,0
2981800,HV1,2018-05-01 19:00:00,4.0,10.7,32.0,0,0,0
2981856,HV1,2018-05-01 20:00:00,6.5,11.6,32.0,0,0,0
2981912,HV1,2018-05-01 21:00:00,5.2,9.2,25.0,0,0,0
2981968,HV1,2018-05-01 22:00:00,5.1,8.0,20.7,0,0,0
2981988,HV1,2018-05-01 23:00:00,3.7,7.1,22.9,0,0,0
2982044,HV1,2018-05-02 00:00:00,8.9,11.8,15.9,0,0,0
2982100,HV1,2018-05-02 01:00:00,0.1,4.5,11.2,0,0,0
2982120,HV1,2018-05-02 02:00:00,-0.5,4.0,21.1,0,0,0
2982176,HV1,2018-05-02 03:00:00,2.4,7.5,24.7,0,0,0
2982232,HV1,2018-05-02 04:00:00,4.9,11.1,28.9,0,0,0
2982288,HV1,2018-05-02 05:00:00,7.4,16.9,38.2,0,0,0
2982344,HV1,2018-05-02 06:00:00,5.5,20.3,25.5,0,0,0
2982400,HV1,2018-05-02 07:00:00,3.9,14.9,32.5,0,0,0
2982456,HV1,2018-05-02 08:00:00,8.3,14.1,32.3,0,0,0
2982512,HV1,2018-05-02 09:00:00,6.0,11.0,32.2,0,0,0
2982568,HV1,2018-05-02 10:00:00,2.6,5.1,26.9,0,0,0
2982624,HV1,2018-05-02 11:00:00,1.8,3.0,28.6,0,0,0
2982680,HV1,2018-05-02 12:00:00,2.5,4.1,27.5,0,0,0
2982736,HV1,2018-05-02 13:00:00,1.8,3.9,31.5,0,0,0
2982792,HV1,2018-05-02 14:00:00,4.3,7.5,29.2,0,0,0
2982848,HV1,2018-05-02 15:00:00,7.3,9.4,32.6,0,0,0
2982868,HV1,2018-05-02 16:00:00,0.5,2.2,25.0,0,0,0
2982959,HV1,2018-05-02 17:00:00,6.3,8.7,20.7,0,0,0
2983015,HV1,2018-05-02 18:00:00,3.1,7.4,25.2,0,0,0
2983071,HV1,2018-05-02 19:00:00,5.9,10.9,41.3,0,0,0
2983091,HV1,2018-05-02 20:00:00,12.9,21.1,72.2,0,0,0
2983147,HV1,2018-05-02 21:00:00,15.4,28.6,102.6,0,0,0
2983203,HV1,2018-05-02 22:00:00,16.2,27.4,79.4,0,0,0
2983223,HV1,2018-05-02 23:00:00,6.2,15.9,72.9,0,0,0
2983279,HV1,2018-05-03 00:00:00,10.5,20.6,70.8,0,0,0
2983299,HV1,2018-05-03 01:00:00,7.2,12.5,60.1,0,0,0
2983355,HV1,2018-05-03 02:00:00,9.5,13.7,50.8,0,0,0
2983411,HV1,2018-05-03 03:00:00,7.4,12.6,37.0,0,0,0
2983467,HV1,2018-05-03 04:00:00,11.0,18.6,29.5,0,0,0
2983523,HV1,2018-05-03 05:00:00,7.5,15.6,37.2,0,0,0
2983579,HV1,2018-05-03 06:00:00,15.9,31.1,61.2,0,0,0
2983635,HV1,2018-05-03 07:00:00,15.4,27.6,62.6,0,0,0
2983691,HV1,2018-05-03 08:00:00,15.0,25.9,57.3,0,0,0
2983747,HV1,2018-05-03 09:00:00,15.0,24.9,55.6,0,0,0
2983803,HV1,2018-05-03 10:00:00,12.6,27.2,55.7,0,0,0
2983859,HV1,2018-05-03 11:00:00,6.7,19.6,44.2,0,0,0
2983915,HV1,2018-05-03 12:00:00,6.4,18.8,40.7,0,0,0
2983971,HV1,2018-05-03 13:00:00,4.4,12.6,37.2,0,0,0
2984027,HV1,2018-05-03 14:00:00,6.7,14.2,39.9,0,0,0
2984083,HV1,2018-05-03 15:00:00,6.4,13.0,47.0,0,0,0
2984103,HV1,2018-05-03 16:00:00,5.4,16.0,48.0,0,0,0
2984194,HV1,2018-05-03 17:00:00,10.8,18.1,56.4,0,0,0
2984250,HV1,2018-05-03 18:00:00,8.4,15.4,61.1,0,0,0
2984306,HV1,2018-05-03 19:00:00,8.5,15.1,46.8,0,0,0
2984362,HV1,2018-05-03 20:00:00,12.4,18.3,36.8,0,0,0
2984418,HV1,2018-05-03 21:00:00,7.9,20.0,46.9,0,0,0
2984474,HV1,2018-05-03 22:00:00,10.8,26.6,38.1,0,0,0
2984530,HV1,2018-05-03 23:00:00,6.6,12.9,30.0,0,0,0
2984586,HV1,2018-05-04 00:00:00,5.9,11.6,28.7,0,0,0
2984642,HV1,2018-05-04 01:00:00,7.2,14.8,35.2,0,0,0
2984698,HV1,2018-05-04 02:00:00,9.0,16.3,43.8,0,0,0
2984754,HV1,2018-05-04 03:00:00,12.2,18.7,60.0,0,0,0
2984810,HV1,2018-05-04 04:00:00,12.5,23.7,65.2,0,0,0
2984866,HV1,2018-05-04 05:00:00,16.1,39.8,69.1,0,0,0
2984922,HV1,2018-05-04 06:00:00,21.1,44.4,68.4,0,0,0
2984978,HV1,2018-05-04 07:00:00,18.3,38.1,58.0,0,0,0
2985034,HV1,2018-05-04 08:00:00,15.4,37.8,53.2,0,0,0
2985090,HV1,2018-05-04 09:00:00,10.2,22.9,39.2,0,0,0
2985146,HV1,2018-05-04 10:00:00,7.1,20.2,35.5,0,0,0
2985202,HV1,2018-05-04 11:00:00,15.4,30.7,35.6,0,0,0
2985258,HV1,2018-05-04 12:00:00,9.8,20.3,25.9,0,0,0
2985314,HV1,2018-05-04 13:00:00,12.2,25.1,35.6,0,0,0
2985370,HV1,2018-05-04 14:00:00,13.9,25.6,41.8,0,0,0
2985426,HV1,2018-05-04 15:00:00,8.1,17.9,27.8,0,0,0
2985446,HV1,2018-05-04 16:00:00,10.6,21.4,32.1,0,0,0
2985502,HV1,2018-05-04 17:00:00,11.7,20.5,25.6,0,0,0
2985558,HV1,2018-05-04 18:00:00,8.4,16.7,28.6,0,0,0
2985578,HV1,2018-05-04 19:00:00,11.0,20.1,46.6,0,0,0
2985634,HV1,2018-05-04 20:00:00,16.2,24.9,74.7,0,0,0
2985690,HV1,2018-05-04 21:00:00,13.2,20.6,61.7,0,0,0
2985746,HV1,2018-05-04 22:00:00,16.1,21.1,53.5,0,0,0
2985802,HV1,2018-05-04 23:00:00,11.0,15.6,43.7,0,0,0
2985858,HV1,2018-05-05 00:00:00,15.1,19.9,48.2,0,0,0
2985878,HV1,2018-05-05 01:00:00,16.7,21.8,51.0,0,0,0
2985934,HV1,2018-05-05 02:00:00,11.1,15.3,44.4,0,0,0
2985990,HV1,2018-05-05 03:00:00,19.1,22.0,45.8,0,0,0
2986046,HV1,2018-05-05 04:00:00,26.8,29.4,42.0,0,0,0
2986102,HV1,2018-05-05 05:00:00,15.8,18.7,30.6,0,0,0
2986158,HV1,2018-05-05 06:00:00,13.8,17.8,38.7,0,0,0
2986214,HV1,2018-05-05 07:00:00,7.7,11.6,30.4,0,0,0
2986270,HV1,2018-05-05 08:00:00,9.8,17.2,35.7,0,0,0
2986326,HV1,2018-05-05 09:00:00,10.6,15.8,19.4,0,0,0
2986382,HV1,2018-05-05 10:00:00,6.5,11.7,16.3,0,0,0
2986438,HV1,2018-05-05 11:00:00,14.9,21.2,26.4,0,0,0
2986494,HV1,2018-05-05 12:00:00,16.1,22.3,19.9,0,0,0
2986550,HV1,2018-05-05 13:00:00,14.1,19.4,20.4,0,0,0
2986606,HV1,2018-05-05 14:00:00,17.1,22.9,19.1,0,0,0
2986662,HV1,2018-05-05 15:00:00,15.7,22.8,23.2,0,0,0
2986682,HV1,2018-05-05 16:00:00,16.0,22.4,14.5,0,0,0
2986773,HV1,2018-05-05 17:00:00,17.8,24.5,24.5,0,0,0
2986829,HV1,2018-05-05 18:00:00,20.4,27.3,23.6,0,0,0
2986885,HV1,2018-05-05 19:00:00,22.9,29.2,28.4,0,0,0
2986941,HV1,2018-05-05 20:00:00,21.2,26.0,34.0,0,0,0
2986961,HV1,2018-05-05 21:00:00,25.9,32.0,42.8,0,0,0
2987017,HV1,2018-05-05 22:00:00,31.6,38.6,40.9,0,0,0
2987073,HV1,2018-05-05 23:00:00,27.9,33.6,38.0,0,0,0
2987129,HV1,2018-05-06 00:00:00,21.9,27.2,56.5,0,0,0
2987185,HV1,2018-05-06 01:00:00,27.8,32.4,33.9,0,0,0
2987241,HV1,2018-05-06 02:00:00,30.5,33.9,31.0,0,0,0
2987297,HV1,2018-05-06 03:00:00,29.6,34.2,45.4,0,0,0
2987353,HV1,2018-05-06 04:00:00,30.0,36.9,48.5,0,0,0
2987409,HV1,2018-05-06 05:00:00,28.1,36.0,47.1,0,0,0
2987465,HV1,2018-05-06 06:00:00,27.5,33.0,39.8,0,0,0
2987521,HV1,2018-05-06 07:00:00,31.7,35.4,21.3,0,0,0
2987577,HV1,2018-05-06 08:00:00,21.8,28.3,17.7,0,0,0
2987597,HV1,2018-05-06 09:00:00,22.1,29.7,13.8,0,0,0
2987653,HV1,2018-05-06 10:00:00,18.4,24.6,13.2,0,0,0
2987709,HV1,2018-05-06 11:00:00,15.3,21.5,17.2,0,0,0
2987836,HV1,2018-05-06 12:00:00,15.5,21.2,17.4,0,0,0
2987892,HV1,2018-05-06 13:00:00,15.0,21.0,18.9,0,0,0
2987948,HV1,2018-05-06 14:00:00,11.0,17.2,13.3,0,0,0
2988004,HV1,2018-05-06 15:00:00,14.4,18.9,16.1,0,0,0
2988024,HV1,2018-05-06 16:00:00,18.8,22.9,17.9,0,0,0
2988115,HV1,2018-05-06 17:00:00,27.6,31.4,27.7,0,0,0
2988171,HV1,2018-05-06 18:00:00,25.5,28.8,30.4,0,0,0
2988227,HV1,2018-05-06 19:00:00,31.5,34.7,40.2,0,0,0
2988247,HV1,2018-05-06 20:00:00,37.0,40.9,57.5,0,0,0
2988303,HV1,2018-05-06 21:00:00,47.6,49.8,79.6,0,0,0
2988359,HV1,2018-05-06 22:00:00,44.8,46.3,79.3,0,0,0
2988415,HV1,2018-05-06 23:00:00,53.3,53.4,47.0,0,0,0
2988471,HV1,2018-05-07 00:00:00,51.2,52.2,40.1,0,0,0
2988527,HV1,2018-05-07 01:00:00,49.9,50.4,42.1,0,0,0
2988547,HV1,2018-05-07 02:00:00,44.9,44.9,38.2,0,0,0
2988603,HV1,2018-05-07 03:00:00,41.1,41.4,27.1,0,0,0
2988659,HV1,2018-05-07 04:00:00,37.4,38.4,34.1,0,0,0
2988715,HV1,2018-05-07 05:00:00,44.4,48.4,43.3,0,0,0
2988771,HV1,2018-05-07 06:00:00,43.9,45.9,40.0,0,0,0
2988827,HV1,2018-05-07 07:00:00,43.4,47.8,51.7,0,0,0
2988883,HV1,2018-05-07 08:00:00,30.9,33.5,32.0,0,0,0
2988939,HV1,2018-05-07 09:00:00,23.3,27.4,30.3,0,0,0
2988995,HV1,2018-05-07 10:00:00,15.9,20.6,20.5,0,0,0
2989051,HV1,2018-05-07 11:00:00,13.7,20.0,14.6,0,0,0
2989107,HV1,2018-05-07 12:00:00,15.8,22.3,13.4,0,0,0
2989163,HV1,2018-05-07 13:00:00,16.4,22.7,17.1,0,0,0
2989219,HV1,2018-05-07 14:00:00,16.4,21.9,15.8,0,0,0
2979503,GN3,2018-04-30 00:00:00,4.3,11.7,4.3,0,0,0
2979559,GN3,2018-04-30 01:00:00,4.0,9.4,5.0,0,0,0
2979615,GN3,2018-04-30 02:00:00,3.0,8.4,4.3,0,0,0
2979671,GN3,2018-04-30 03:00:00,4.2,9.7,4.3,0,0,0
2979727,GN3,2018-04-30 04:00:00,3.1,8.0,8.1,0,0,0
2979783,GN3,2018-04-30 05:00:00,2.9,8.3,9.7,0,0,0
2979839,GN3,2018-04-30 06:00:00,3.9,7.2,13.0,0,0,0
2979895,GN3,2018-04-30 07:00:00,2.2,7.3,14.0,0,0,0
2979951,GN3,2018-04-30 08:00:00,4.6,9.6,14.0,0,0,0
2980007,GN3,2018-04-30 09:00:00,3.9,7.7,12.4,0,0,0
2980063,GN3,2018-04-30 10:00:00,4.5,10.3,13.7,0,0,0
2980083,GN3,2018-04-30 11:00:00,4.6,10.2,14.1,0,0,0
2980139,GN3,2018-04-30 12:00:00,7.0,12.6,18.4,0,0,0
2980195,GN3,2018-04-30 13:00:00,6.8,13.7,15.1,0,0,0
2980251,GN3,2018-04-30 14:00:00,4.3,14.0,22.2,0,0,0
2980307,GN3,2018-04-30 15:00:00,6.1,14.6,21.1,0,0,0
2980327,GN3,2018-04-30 16:00:00,6.6,13.8,16.2,0,0,0
2980418,GN3,2018-04-30 17:00:00,9.9,17.4,42.3,0,0,0
2980438,GN3,2018-04-30 18:00:00,6.3,14.7,36.4,0,0,0
2980494,GN3,2018-04-30 19:00:00,8.8,14.5,40.7,0,0,0
2980550,GN3,2018-04-30 20:00:00,10.6,18.5,65.7,0,0,0
2980606,GN3,2018-04-30 21:00:00,11.1,20.1,67.7,0,0,0
2980662,GN3,2018-04-30 22:00:00,8.8,17.8,57.4,0,0,0
2980718,GN3,2018-04-30 23:00:00,9.3,17.3,61.2,0,0,0
2980774,GN3,2018-05-01 00:00:00,8.7,16.2,46.1,0,0,0
2980830,GN3,2018-05-01 01:00:00,6.8,12.0,37.4,0,0,0
2980886,GN3,2018-05-01 02:00:00,7.8,10.3,33.5,0,0,0
2980942,GN3,2018-05-01 03:00:00,5.8,11.3,26.5,0,0,0
2980998,GN3,2018-05-01 04:00:00,7.8,12.3,36.4,0,0,0
2981054,GN3,2018-05-01 05:00:00,9.2,14.1,39.7,0,0,0
2981110,GN3,2018-05-01 06:00:00,9.5,13.3,47.9,0,0,0
2981166,GN3,2018-05-01 07:00:00,12.7,15.9,54.6,0,0,0
2981222,GN3,2018-05-01 08:00:00,10.8,19.0,49.1,0,0,0
2981278,GN3,2018-05-01 09:00:00,6.1,12.6,28.9,0,0,0
2981334,GN3,2018-05-01 10:00:00,4.9,10.3,20.2,0,0,0
2981390,GN3,2018-05-01 11:00:00,5.7,9.7,22.5,0,0,0
2981410,GN3,2018-05-01 12:00:00,5.9,8.5,25.4,0,0,0
2981466,GN3,2018-05-01 13:00:00,5.4,13.1,20.2,0,0,0
2981522,GN3,2018-05-01 14:00:00,6.4,9.5,21.8,0,0,0
2981578,GN3,2018-05-01 15:00:00,5.7,8.0,20.3,0,0,0
2981598,GN3,2018-05-01 16:00:00,5.8,7.4,22.9,0,0,0
2981689,GN3,2018-05-01 17:00:00,5.7,9.8,21.2,0,0,0
2981745,GN3,2018-05-01 18:00:00,5.4,9.7,25.0,0,0,0
2981801,GN3,2018-05-01 19:00:00,7.4,11.5,21.7,0,0,0
2981857,GN3,2018-05-01 20:00:00,7.1,10.8,22.8,0,0,0
2981913,GN3,2018-05-01 21:00:00,7.1,12.0,19.5,0,0,0
2981969,GN3,2018-05-01 22:00:00,6.3,10.6,16.3,0,0,0
2981989,GN3,2018-05-01 23:00:00,5.4,11.0,12.0,0,0,0
2982045,GN3,2018-05-02 00:00:00,5.4,11.1,11.5,0,0,0
2982101,GN3,2018-05-02 01:00:00,5.6,7.8,7.9,0,0,0
2982121,GN3,2018-05-02 02:00:00,3.2,8.1,4.3,0,0,0
2982177,GN3,2018-05-02 03:00:00,4.8,9.6,4.3,0,0,0
2982233,GN3,2018-05-02 04:00:00,3.9,8.5,8.1,0,0,0
2982289,GN3,2018-05-02 05:00:00,3.0,7.6,16.3,0,0,0
2982345,GN3,2018-05-02 06:00:00,4.0,9.3,14.7,0,0,0
2982401,GN3,2018-05-02 07:00:00,4.1,9.7,16.9,0,0,0
2982457,GN3,2018-05-02 08:00:00,5.3,8.4,14.6,0,0,0
2982513,GN3,2018-05-02 09:00:00,5.1,7.8,13.6,0,0,0
2982569,GN3,2018-05-02 10:00:00,4.8,5.4,12.0,0,0,0
2982625,GN3,2018-05-02 11:00:00,2.7,2.7,14.1,0,0,0
2982681,GN3,2018-05-02 12:00:00,3.1,3.5,18.0,0,0,0
2982737,GN3,2018-05-02 13:00:00,3.2,1.7,21.8,0,0,0
2982793,GN3,2018-05-02 14:00:00,2.9,6.3,49.5,0,0,0
2982849,GN3,2018-05-02 15:00:00,6.0,8.7,60.4,0,0,0
2982869,GN3,2018-05-02 16:00:00,5.0,9.6,45.1,0,0,0
2982960,GN3,2018-05-02 17:00:00,5.2,7.9,47.3,0,0,0
2983016,GN3,2018-05-02 18:00:00,6.8,10.8,64.2,0,0,0
2983072,GN3,2018-05-02 19:00:00,7.8,13.4,79.8,0,0,0
2983092,GN3,2018-05-02 20:00:00,9.8,16.6,85.8,0,0,0
2983148,GN3,2018-05-02 21:00:00,10.7,15.5,77.1,0,0,0
2983204,GN3,2018-05-02 22:00:00,11.5,17.2,70.9,0,0,0
2983224,GN3,2018-05-02 23:00:00,7.7,12.1,69.8,0,0,0
2983280,GN3,2018-05-03 00:00:00,7.6,12.7,54.8,0,0,0
2983300,GN3,2018-05-03 01:00:00,8.0,11.5,37.4,0,0,0
2983356,GN3,2018-05-03 02:00:00,9.4,14.2,34.0,0,0,0
2983412,GN3,2018-05-03 03:00:00,10.3,17.7,34.6,0,0,0
2983468,GN3,2018-05-03 04:00:00,11.1,18.9,44.0,0,0,0
2983524,GN3,2018-05-03 05:00:00,8.6,16.7,46.2,0,0,0
2983580,GN3,2018-05-03 06:00:00,13.8,19.8,55.1,0,0,0
2983636,GN3,2018-05-03 07:00:00,17.9,26.0,68.2,0,0,0
2983692,GN3,2018-05-03 08:00:00,16.2,27.1,69.2,0,0,0
2983748,GN3,2018-05-03 09:00:00,12.9,23.1,56.5,0,0,0
2983804,GN3,2018-05-03 10:00:00,7.8,13.4,37.5,0,0,0
2983860,GN3,2018-05-03 11:00:00,8.3,12.4,38.7,0,0,0
2983916,GN3,2018-05-03 12:00:00,4.9,10.2,34.8,0,0,0
2983972,GN3,2018-05-03 13:00:00,6.1,10.0,40.3,0,0,0
2984028,GN3,2018-05-03 14:00:00,10.7,18.0,40.8,0,0,0
2984084,GN3,2018-05-03 15:00:00,10.5,14.9,27.1,0,0,0
2984104,GN3,2018-05-03 16:00:00,6.2,11.4,39.7,0,0,0
2984195,GN3,2018-05-03 17:00:00,7.9,11.2,56.5,0,0,0
2984251,GN3,2018-05-03 18:00:00,9.2,14.8,48.5,0,0,0
2984307,GN3,2018-05-03 19:00:00,8.1,14.6,29.8,0,0,0
2984363,GN3,2018-05-03 20:00:00,10.0,13.2,24.9,0,0,0
2984419,GN3,2018-05-03 21:00:00,7.2,16.9,29.3,0,0,0
2984475,GN3,2018-05-03 22:00:00,8.6,18.3,29.3,0,0,0
2984531,GN3,2018-05-03 23:00:00,8.2,18.5,23.3,0,0,0
2984587,GN3,2018-05-04 00:00:00,8.7,16.5,21.6,0,0,0
2984643,GN3,2018-05-04 01:00:00,7.8,14.5,18.0,0,0,0
2984699,GN3,2018-05-04 02:00:00,11.5,19.7,22.2,0,0,0
2984755,GN3,2018-05-04 03:00:00,9.1,19.8,29.8,0,0,0
2984811,GN3,2018-05-04 04:00:00,12.6,19.5,50.7,0,0,0
2984867,GN3,2018-05-04 05:00:00,12.9,26.5,63.0,0,0,0
2984923,GN3,2018-05-04 06:00:00,15.9,26.2,68.3,0,0,0
2984979,GN3,2018-05-04 07:00:00,12.5,23.0,45.2,0,0,0
2985035,GN3,2018-05-04 08:00:00,11.2,21.7,41.4,0,0,0
2985091,GN3,2018-05-04 09:00:00,11.7,20.4,39.7,0,0,0
2985147,GN3,2018-05-04 10:00:00,13.4,26.8,34.8,0,0,0
2985203,GN3,2018-05-04 11:00:00,9.2,19.1,26.1,0,0,0
2985259,GN3,2018-05-04 12:00:00,11.9,24.5,35.9,0,0,0
2985315,GN3,2018-05-04 13:00:00,12.7,21.7,32.0,0,0,0
2985371,GN3,2018-05-04 14:00:00,13.5,23.1,41.2,0,0,0
2985427,GN3,2018-05-04 15:00:00,13.2,25.8,40.7,0,0,0
2985447,GN3,2018-05-04 16:00:00,12.9,24.0,35.8,0,0,0
2985503,GN3,2018-05-04 17:00:00,15.1,26.9,43.9,0,0,0
2985559,GN3,2018-05-04 18:00:00,15.0,27.6,58.1,0,0,0
2985579,GN3,2018-05-04 19:00:00,15.8,27.6,60.3,0,0,0
2985635,GN3,2018-05-04 20:00:00,13.2,25.6,49.5,0,0,0
2985691,GN3,2018-05-04 21:00:00,18.5,26.1,56.0,0,0,0
2985747,GN3,2018-05-04 22:00:00,18.1,24.5,55.8,0,0,0
2985803,GN3,2018-05-04 23:00:00,20.9,30.3,66.7,0,0,0
2985859,GN3,2018-05-05 00:00:00,24.4,37.1,67.9,0,0,0
2985879,GN3,2018-05-05 01:00:00,19.3,29.1,67.1,0,0,0
2985935,GN3,2018-05-05 02:00:00,17.5,27.3,60.5,0,0,0
2985991,GN3,2018-05-05 03:00:00,19.3,31.8,58.9,0,0,0
2986047,GN3,2018-05-05 04:00:00,19.5,41.4,55.8,0,0,0
2986103,GN3,2018-05-05 05:00:00,21.9,32.0,52.7,0,0,0
2986159,GN3,2018-05-05 06:00:00,28.2,41.6,62.7,0,0,0
2986215,GN3,2018-05-05 07:00:00,16.2,26.3,53.6,0,0,0
2986271,GN3,2018-05-05 08:00:00,14.7,24.6,43.3,0,0,0
2986327,GN3,2018-05-05 09:00:00,14.4,24.7,36.9,0,0,0
2986383,GN3,2018-05-05 10:00:00,16.3,27.7,39.7,0,0,0
2986439,GN3,2018-05-05 11:00:00,17.5,24.6,38.1,0,0,0
2986495,GN3,2018-05-05 12:00:00,17.3,27.6,39.2,0,0,0
2986551,GN3,2018-05-05 13:00:00,14.2,21.4,26.6,0,0,0
2986607,GN3,2018-05-05 14:00:00,18.9,28.0,40.2,0,0,0
2986663,GN3,2018-05-05 15:00:00,19.7,30.8,52.2,0,0,0
2986683,GN3,2018-05-05 16:00:00,19.9,28.8,69.6,0,0,0
2986774,GN3,2018-05-05 17:00:00,22.3,28.7,46.2,0,0,0
2986830,GN3,2018-05-05 18:00:00,0,35.6,50.4,0,0,0
2986886,GN3,2018-05-05 19:00:00,28.9,39.1,55.8,0,0,0
2986942,GN3,2018-05-05 20:00:00,37.5,43.3,53.0,0,0,0
2986962,GN3,2018-05-05 21:00:00,36.0,40.6,57.3,0,0,0
2987018,GN3,2018-05-05 22:00:00,40.9,49.0,67.0,0,0,0
2987074,GN3,2018-05-05 23:00:00,35.3,42.8,64.3,0,0,0
2987130,GN3,2018-05-06 00:00:00,32.0,41.3,60.6,0,0,0
2987186,GN3,2018-05-06 01:00:00,29.4,34.9,56.8,0,0,0
2987242,GN3,2018-05-06 02:00:00,32.4,41.8,53.4,0,0,0
2987298,GN3,2018-05-06 03:00:00,31.2,36.3,45.3,0,0,0
2987354,GN3,2018-05-06 04:00:00,31.2,38.3,63.5,0,0,0
2987410,GN3,2018-05-06 05:00:00,35.2,41.3,64.1,0,0,0
2987466,GN3,2018-05-06 06:00:00,34.9,45.7,39.5,0,0,0
2987522,GN3,2018-05-06 07:00:00,31.6,39.5,36.2,0,0,0
2987578,GN3,2018-05-06 08:00:00,34.7,44.3,38.5,0,0,0
2987598,GN3,2018-05-06 09:00:00,30.6,39.2,28.1,0,0,0
2987654,GN3,2018-05-06 10:00:00,24.1,32.7,27.1,0,0,0
2987710,GN3,2018-05-06 11:00:00,19.9,28.2,35.5,0,0,0
2987837,GN3,2018-05-06 12:00:00,21.8,31.2,32.0,0,0,0
2987893,GN3,2018-05-06 13:00:00,23.8,30.3,33.1,0,0,0
2987949,GN3,2018-05-06 14:00:00,19.8,27.0,21.1,0,0,0
2988005,GN3,2018-05-06 15:00:00,19.2,26.8,31.4,0,0,0
2988025,GN3,2018-05-06 16:00:00,21.1,26.8,41.7,0,0,0
2988116,GN3,2018-05-06 17:00:00,29.8,37.4,57.4,0,0,0
2988172,GN3,2018-05-06 18:00:00,0,39.5,63.4,0,0,0
2988228,GN3,2018-05-06 19:00:00,38.4,46.9,68.6,0,0,0
2988248,GN3,2018-05-06 20:00:00,44.8,51.4,76.8,0,0,0
2988304,GN3,2018-05-06 21:00:00,47.1,53.3,69.1,0,0,0
2988360,GN3,2018-05-06 22:00:00,47.3,52.3,73.4,0,0,0
2988416,GN3,2018-05-06 23:00:00,50.5,59.2,83.7,0,0,0
2988472,GN3,2018-05-07 00:00:00,50.5,57.3,79.1,0,0,0
2988528,GN3,2018-05-07 01:00:00,53.8,59.3,80.0,0,0,0
2988548,GN3,2018-05-07 02:00:00,57.8,63.4,69.1,0,0,0
2988604,GN3,2018-05-07 03:00:00,60.4,65.3,64.8,0,0,0
2988660,GN3,2018-05-07 04:00:00,60.9,65.7,65.0,0,0,0
2988716,GN3,2018-05-07 05:00:00,61.6,65.7,59.1,0,0,0
2988772,GN3,2018-05-07 06:00:00,65.1,70.3,66.1,0,0,0
2988828,GN3,2018-05-07 07:00:00,56.9,63.4,56.8,0,0,0
2988884,GN3,2018-05-07 08:00:00,34.7,40.2,53.1,0,0,0
2988940,GN3,2018-05-07 09:00:00,33.3,40.6,48.2,0,0,0
2988996,GN3,2018-05-07 10:00:00,24.0,31.0,35.2,0,0,0
2989052,GN3,2018-05-07 11:00:00,17.8,22.1,30.4,0,0,0
2989108,GN3,2018-05-07 12:00:00,19.9,27.2,24.9,0,0,0
2989164,GN3,2018-05-07 13:00:00,18.9,27.9,29.2,0,0,0
2989220,GN3,2018-05-07 14:00:00,20.9,28.9,34.7,0,0,0
2979504,GR9,2018-04-30 00:00:00,1.6,8.6,8.0,0,0,0
